voltage_rms_V,current_rms_A,frequency_Hz,temperature_C,irradiance_Wm2,harmonic_3rd_pct,harmonic_5th_pct,harmonic_7th_pct,THD_voltage_pct,THD_current_pct,sensor_fault_flag,disturbance_type,disturbance_label,battery_degradation_rate,battery_capacity_loss_pct,economic_cost_BDT
156.79,15.41,50.014,16.11,16.5,2.02,1.18,0.56,2.41,2.86,0,Voltage_Sag,1,0.05087,0.4895,76.31
272.8,14.78,49.96,17.11,0,1.53,1.1,0.59,1.97,2.08,1,Voltage_Sag,1,0.03187,0.4901,47.8
147.62,15.05,49.996,23.86,0,2.71,3.69,0.87,4.66,4.84,0,Voltage_Sag,1,0.05858,0.4913,87.88
144.09,14.97,50.013,24.14,1.5,6.14,3.82,0.42,7.24,7.84,0,Voltage_Sag,1,0.06391,0.4926,95.87
210.79,15.06,49.994,23.68,0,3.8,2.9,0.58,4.81,4.71,0,Combined_Weather_Electrical,1,0.01762,0.4929,26.43
212.22,13.92,50.016,24.82,0,6.14,2.19,0.87,6.57,7.56,0,Combined_Weather_Electrical,1,0.01898,0.4933,28.47
212,14.67,49.979,21.34,0,5.49,3.33,0.65,6.45,7.37,0,Combined_Weather_Electrical,1,0.01923,0.4937,28.84
230.78,15.13,49.933,16.79,0,1.53,1.07,0.6,1.96,2.13,0,None,0,0.00584,0.4938,8.76
229.34,14.68,50.029,17.49,18.9,2.29,1.51,0.66,2.82,2.34,0,None,0,0.00473,0.4939,7.09
230.36,15.26,50.029,16.67,0,1.26,1.51,0.32,1.99,1.72,0,None,0,0.00369,0.494,5.53
230.09,15.23,50.075,17.77,0,2.55,1.03,0.31,2.76,2.26,0,None,0,0.00658,0.4941,9.87
229.53,14.64,49.934,16.02,18.7,1.23,0.86,0.2,1.52,1.76,0,None,0,0.00513,0.4942,7.7
230.37,14.69,50.023,17.23,20.8,0.6,0.78,0.65,1.18,1.22,0,None,0,0.00254,0.4943,3.81
231.58,14.53,49.941,18.7,0,2.74,1.15,0.83,3.09,3.94,0,None,0,0.00707,0.4944,10.61
229.97,14.69,50.053,16.38,39.9,1.49,1.25,0.79,2.1,2.68,0,None,0,0.00476,0.4945,7.13
229.98,14.54,50.015,16.66,45.1,3.05,1.79,0.89,3.65,4.38,0,None,0,0.0044,0.4946,6.59
191.84,14.91,49.971,22.5,0,5.92,3.41,0.96,6.9,7.05,0,Combined_Weather_Electrical,1,0.03322,0.4952,49.82
191.7,14.33,50.023,20.97,0,4.98,3.08,0.64,5.89,5.64,0,Combined_Weather_Electrical,1,0.03204,0.4959,48.06
192.48,15.15,49.983,24.47,27.6,5.48,3.45,0.58,6.51,5.86,0,Combined_Weather_Electrical,1,0.03181,0.4965,47.71
227.37,14.97,50.009,17.7,0,2.07,1.22,0.97,2.59,2.37,0,None,0,0.00476,0.4966,7.13
231.36,14.29,50.006,17.84,0,2.07,1.26,0.42,2.46,3.19,0,None,0,0.00366,0.4967,5.48
230.9,15.28,50.052,18.24,0,2.77,1.14,0.31,3.01,3.21,0,None,0,0.00622,0.4968,9.32
228.67,14.94,50.054,17.71,0,2.07,1.19,0.52,2.44,1.97,0,None,0,0.00603,0.4969,9.04
230.38,14.99,49.982,17.22,0,1.56,1.25,0.49,2.06,1.69,0,None,0,0.0032,0.497,4.8
231.58,14.57,50.032,17.97,0,2.35,1.39,0.61,2.8,2.88,0,None,0,0.00542,0.4971,8.12
228.76,15.04,50.011,18.98,0,0.73,1.67,0.39,1.86,1.9,0,None,0,0.00321,0.4972,4.81
230.66,15.34,49.958,17.38,58.5,2.79,0.29,0.69,2.89,2.9,0,None,0,0.00544,0.4973,8.16
214.76,4.06,49.979,16.74,0,2.8,1.65,0.46,3.28,3.98,1,None,0,0.01427,0.4976,21.4
228.39,15.59,50.07,18.43,42.9,2.72,0.52,0.91,2.91,3.35,0,None,0,0.00746,0.4977,11.2
229.79,15.02,50.011,17.47,57.2,2.7,1.32,0.3,3.02,2.58,0,None,0,0.00369,0.4978,5.54
230.45,15.26,50.03,15.86,57.4,1.95,2.14,0.57,2.95,2.9,0,None,0,0.00475,0.4979,7.12
228.81,14.95,49.994,18.3,11.4,1.94,1.18,0.52,2.33,2.56,0,None,0,0.00342,0.498,5.14
228.68,14.94,49.984,17.22,0,1.26,1.27,0.66,1.91,1.89,0,None,0,0.00358,0.498,5.37
229.8,14.35,50.001,17.61,18.4,3.05,1.08,0.83,3.34,3.02,0,None,0,0.00351,0.4981,5.27
231.2,15.08,49.992,17.97,41.9,1.71,1.47,0.67,2.35,2.62,0,None,0,0.00353,0.4982,5.3
230.97,14.57,49.955,17.89,0,2.2,1.34,0.57,2.64,2.91,0,None,0,0.00551,0.4983,8.27
228.71,14.84,49.97,18.33,69.8,2.15,0.93,0.77,2.47,3.18,0,None,0,0.00482,0.4984,7.22
230.98,15.43,50.021,17.44,34.4,1.2,1.15,0.81,1.85,2,0,None,0,0.00355,0.4984,5.32
228.75,14.84,49.989,18.23,22.7,0.95,0.75,0.67,1.39,1.71,0,None,0,0.00277,0.4985,4.16
227.58,14.65,50.001,17.64,43.5,2,1.15,0.7,2.41,3.08,0,None,0,0.00403,0.4986,6.04
229.45,14.77,50.007,18.46,13.3,1.73,1.03,0.76,2.15,2.19,0,None,0,0.00286,0.4986,4.3
231.68,14.43,50.009,18.39,0,1.95,1.25,0.19,2.32,1.92,0,None,0,0.00389,0.4987,5.84
230.98,15.19,50.034,17.18,0,2.64,0.92,0.51,2.84,2.48,0,None,0,0.0052,0.4988,7.8
230,14.82,49.967,18.83,47.9,2.13,1.11,0.69,2.51,2.64,0,None,0,0.00416,0.4989,6.23
229.37,14.94,50.017,17.56,0,2.46,1.2,0.53,2.78,3.47,0,None,0,0.00405,0.499,6.07
229.42,15.24,50.023,18.66,0,2.27,1.23,0.53,2.63,2.97,0,None,0,0.00415,0.4991,6.22
230.16,14.67,50.03,18.34,0,1.81,1.31,0.69,2.34,2.11,0,None,0,0.00392,0.4991,5.89
228.4,15.32,49.958,19.54,71.4,1.4,1.13,0.7,1.93,2.22,0,None,0,0.00509,0.4992,7.64
229.48,14.76,50.008,17.92,67.3,2.16,0.89,0.72,2.44,3.04,0,None,0,0.00316,0.4993,4.75
229.68,15.53,50.051,17.85,0,2.05,1.23,0.4,2.43,1.98,0,None,0,0.00521,0.4994,7.82
227.97,15.11,49.997,18.14,5.9,2.55,1.13,0.25,2.8,2.58,0,None,0,0.00427,0.4995,6.4
228.74,14.74,50.015,17.95,0,1.91,1.61,0.8,2.62,2.3,0,None,0,0.00417,0.4996,6.25
230.62,14.71,50.023,18.86,24.6,1.82,1.66,0.41,2.5,2.98,0,None,0,0.00407,0.4997,6.11
230.01,14.8,49.969,16.95,20.4,1.86,0.65,0.4,2.01,2.51,0,None,0,0.00356,0.4997,5.34
229.54,14.8,50.055,17.43,32.5,1.45,1.45,0.37,2.08,2.24,0,None,0,0.00513,0.4998,7.7
228.63,15.41,50.015,17.45,13.3,2.87,1.53,0.89,3.37,4.12,0,None,0,0.00501,0.4999,7.51
232.37,14.96,50.016,19.1,117.4,2.68,0.66,0.65,2.84,3.21,0,None,0,0.00516,0.5,7.74
228.74,14.93,49.95,19.73,0,1.27,1.43,0.69,2.03,2.3,0,None,0,0.00535,0.5001,8.02
230.38,14.81,50.024,18.31,0,2.48,1.56,0.77,3.03,3.3,0,None,0,0.00447,0.5002,6.7
229.27,14.78,50.015,18.29,0,0.89,0.82,0.59,1.35,1.11,0,None,0,0.00259,0.5003,3.88
230.05,14.79,50.049,18.51,0,2.59,1.11,0.85,2.94,3.73,0,None,0,0.00542,0.5004,8.12
230.69,14.84,49.991,19.41,0,1.58,1.27,0.3,2.05,2.01,0,None,0,0.00297,0.5005,4.45
227.94,15.05,49.97,17.77,0,2.22,1.43,0.33,2.66,3.19,0,None,0,0.00548,0.5006,8.22
229.99,15.02,49.98,18.73,0,0.84,0.8,0.31,1.21,1.45,0,None,0,0.00224,0.5006,3.35
231.79,14.99,49.985,19.35,0,1.28,1.66,0.71,2.21,2.84,0,None,0,0.00414,0.5007,6.2
232.64,14.02,49.966,19,20.7,2.28,0.39,0.73,2.43,2.34,0,None,0,0.00583,0.5008,8.74
229.8,14.93,50.039,18.79,0,1.58,1.73,0.48,2.39,3.11,0,None,0,0.00445,0.5009,6.68
230.06,14.38,50.04,19.47,0,1.5,1.42,0.54,2.13,2.03,0,None,0,0.00417,0.501,6.25
233.32,15.06,49.994,16.53,35.8,2.84,0.95,0.92,3.13,3.21,0,None,0,0.00559,0.5011,8.38
231.7,15.31,49.988,19.27,0,3.33,1.55,0.43,3.69,4.26,0,None,0,0.00539,0.5012,8.09
229.07,14.53,49.946,18.23,0,2.56,0.78,0.67,2.76,2.42,0,None,0,0.00609,0.5013,9.13
229.07,14.75,50.021,17.32,14.6,1.34,1.25,0.43,1.88,1.76,0,None,0,0.00353,0.5014,5.3
231.43,14.68,50.05,19.23,0,3.06,1.3,0.87,3.43,4,0,None,0,0.00685,0.5015,10.28
228.48,15.27,49.981,19.95,0,1.06,1.29,0.76,1.84,2.37,0,None,0,0.00378,0.5016,5.67
231.63,14.92,49.996,18.77,13.8,1.82,0.86,0.25,2.03,2.37,0,None,0,0.00327,0.5017,4.9
230.5,15.48,50.013,19.67,19.7,2.03,1,0.53,2.33,2.87,0,None,0,0.00331,0.5017,4.96
230.78,15.37,50.052,20.23,82.6,3.15,1.25,0.08,3.39,2.78,0,None,0,0.00649,0.5019,9.73
229.61,15,50.006,20.02,6.3,2.55,0.91,0.83,2.83,3.08,0,None,0,0.00338,0.5019,5.07
229.06,15.07,50.006,20.32,32.8,1.72,1.31,1.11,2.43,3.06,0,None,0,0.00334,0.502,5.01
232.19,15.13,50.005,19.63,0,1.43,0.95,0.05,1.72,1.97,0,None,0,0.00342,0.5021,5.13
225.01,10.35,49.957,19.13,11.9,2.6,1.6,0.24,3.06,3.49,1,None,0,0.00845,0.5022,12.68
229.38,15.08,49.957,17.82,66.7,1.68,1.83,0.64,2.56,2.31,0,None,0,0.00513,0.5023,7.7
229.88,14.83,49.976,18.93,0,2.13,1.08,0.6,2.46,3.03,0,None,0,0.00375,0.5024,5.63
230.29,15.11,50.03,18.49,16.5,1.18,1.57,0.5,2.02,2.49,0,None,0,0.00373,0.5025,5.6
228.45,20.51,49.99,20.93,85.4,7.52,6.98,3.12,10.72,11.87,0,Harmonic_Distortion,1,0.01223,0.5027,18.35
229.15,19.64,49.984,19.08,11.3,9.63,6.3,2.37,11.75,11.91,0,Harmonic_Distortion,1,0.0131,0.503,19.65
229.07,20.38,49.984,19.35,66,6.43,3.38,3.36,8,9.7,0,Harmonic_Distortion,1,0.00943,0.5032,14.14
231.27,19.6,49.996,19.73,0,9.63,5.05,2.5,11.16,11.52,0,Harmonic_Distortion,1,0.01219,0.5034,18.29
228.67,19.24,50.051,19.35,0,8.12,5.26,3.67,10.35,12.54,0,Harmonic_Distortion,1,0.01377,0.5037,20.65
227.37,20.4,49.995,20.71,0,7.7,5.7,2.83,9.99,10.42,0,Harmonic_Distortion,1,0.01194,0.5039,17.9
227.05,20.22,49.976,18.89,0,9.25,6.14,2.64,11.41,12.44,0,Harmonic_Distortion,1,0.01451,0.5042,21.77
227.79,15.02,50.001,19.57,0,2.11,1.6,0.75,2.75,3.23,0,None,0,0.00423,0.5043,6.34
232.04,15.23,50.053,18.85,0,2.04,1.44,0.43,2.53,2.36,0,None,0,0.0065,0.5045,9.75
230.02,14.75,49.985,18.42,32.9,1.91,1.25,0.8,2.42,2.23,0,None,0,0.00319,0.5045,4.78
230.75,14.56,49.965,19.02,34.9,2.1,1.06,0.78,2.48,2.81,0,None,0,0.00474,0.5046,7.11
230.8,14.91,49.985,19.52,13,2.75,1.81,0.91,3.42,4.36,0,None,0,0.00469,0.5047,7.04
230.08,14.89,50.004,19.23,33,2.64,2.07,0.8,3.45,3.53,0,None,0,0.0037,0.5048,5.55
229.89,14.6,50.021,19.06,0,1.29,1.06,0.67,1.8,2.25,0,None,0,0.00291,0.5048,4.36
231.57,20.94,50.03,18.52,48.1,9.01,6.8,2.91,11.66,12.35,0,Harmonic_Distortion,1,0.01419,0.5051,21.29
230.22,20.53,49.969,19.61,0,10.59,4.55,2.14,11.72,15.08,0,Harmonic_Distortion,1,0.01343,0.5054,20.15
232.1,19.94,49.971,18.5,0,10.03,4.36,3.42,11.46,13.7,0,Harmonic_Distortion,1,0.01425,0.5057,21.38
230.93,20.65,49.99,20.35,0,9.9,4.79,2.43,11.26,13.85,0,Harmonic_Distortion,1,0.01235,0.5059,18.53
229.07,20.48,50.021,19.84,27.4,7.38,5.58,2.2,9.51,10.84,0,Harmonic_Distortion,1,0.01114,0.5061,16.71
229.25,20.81,49.962,18.64,0,7.27,3.77,3.81,9.04,11.15,0,Harmonic_Distortion,1,0.01141,0.5064,17.12
228.91,20.73,49.982,19.59,39.1,7.01,7.55,3.6,10.91,11.96,0,Harmonic_Distortion,1,0.01253,0.5066,18.8
231.83,21.23,49.982,19.27,0,9.64,5.59,1.7,11.27,12.21,0,Harmonic_Distortion,1,0.01335,0.5069,20.03
229.39,21.5,50.028,20.16,0,8.94,3.76,2.53,10.02,12.39,0,Harmonic_Distortion,1,0.01183,0.5071,17.74
228.8,21.32,50.016,21.01,27.5,6.67,7.07,1.72,9.87,7.97,0,Harmonic_Distortion,1,0.01144,0.5074,17.16
230.48,20.06,50.027,18.47,0,10.44,5.47,1.89,11.94,12.41,0,Harmonic_Distortion,1,0.01361,0.5076,20.41
229.85,21.45,50.04,20.1,0,7.83,5.82,2.74,10.14,12.52,0,Harmonic_Distortion,1,0.01224,0.5079,18.36
230.44,21.66,49.991,19.91,35.6,11.19,4.94,3.1,12.62,11.34,0,Harmonic_Distortion,1,0.01337,0.5081,20.05
232.83,20.86,49.964,20.61,0,10.11,4.16,3.05,11.35,14.52,0,Harmonic_Distortion,1,0.01498,0.5084,22.47
231.37,15.31,49.965,20.27,0,2.11,0.45,0.8,2.3,2.69,0,None,0,0.00496,0.5085,7.44
230.04,14.94,49.945,19.54,56,2.19,1.36,0.62,2.65,3.14,0,None,0,0.00544,0.5086,8.16
227.89,14.58,49.986,19.91,61.6,1.96,1.44,0.77,2.55,2.89,0,None,0,0.00462,0.5087,6.93
229.25,14.9,49.988,19.57,62.9,2.33,0.46,0.65,2.46,2.52,0,None,0,0.00352,0.5088,5.28
231.07,15.47,50.024,21.1,0,0.97,0.73,0.92,1.52,1.57,0,None,0,0.0034,0.5089,5.1
228.24,14.66,50.001,20.29,49.2,2.12,2.03,0.97,3.09,3.77,0,None,0,0.00426,0.509,6.39
233.21,14.99,49.985,21.83,0,1.17,1.13,0.41,1.68,1.46,0,None,0,0.00451,0.5091,6.76
230.02,15.24,49.997,20.29,79.3,1.42,1.59,0.82,2.29,2.43,0,None,0,0.00247,0.5091,3.71
230.07,14.83,49.969,19.8,22.9,2.44,1.65,0.73,3.03,2.9,0,None,0,0.00464,0.5092,6.96
229,15.47,50.031,19.19,185.3,1.88,1.36,1.23,2.62,3.39,0,None,0,0.00481,0.5093,7.22
230.75,15.21,49.976,19,85.2,2.42,1.61,0.4,2.93,2.35,0,None,0,0.0046,0.5094,6.89
228.26,15.16,49.966,19.21,116.1,1.87,0.35,0.57,1.98,1.65,0,None,0,0.00483,0.5095,7.24
233.25,14.85,50.025,20.72,86.2,2.66,1.11,0.34,2.91,3.73,0,None,0,0.00625,0.5096,9.37
231.98,15.62,50.017,20.95,151.9,1.86,0.03,0.36,1.89,2.03,0,None,0,0.00404,0.5097,6.06
231.48,15.63,49.948,19.31,110.6,0.83,0.5,0.7,1.19,1.04,0,None,0,0.00474,0.5098,7.11
227.91,15.53,50.026,21.32,74.9,2.14,0.98,0.65,2.44,2.5,0,None,0,0.00508,0.5099,7.62
230.31,15.25,49.978,20.26,146.2,0.7,0.93,0.74,1.38,1.33,0,None,0,0.00269,0.5099,4.04
231.81,14.86,49.989,20.79,72.7,1.13,1.22,0.73,1.81,2.28,0,None,0,0.00356,0.51,5.34
482.34,15.31,50.006,22,98.1,1.47,1.19,0.54,1.97,2.25,1,None,0,0.16682,0.5133,250.23
228.5,15.64,50.018,21.46,48.9,1.4,1.25,0.54,1.95,1.69,0,None,0,0.00381,0.5134,5.72
229.02,15.43,50.013,20.56,77.8,1.67,1.27,0.36,2.13,2.28,0,None,0,0.00343,0.5135,5.15
229.32,15.69,49.999,20.1,143.4,1.37,1.33,0.42,1.96,1.7,0,None,0,0.00248,0.5135,3.72
229.09,15.36,49.987,19.13,59.3,1.16,0.82,0.59,1.53,1.74,0,None,0,0.00276,0.5136,4.14
232.29,15.36,50.012,20.31,80.2,2.93,0.91,0.65,3.13,3.64,0,None,0,0.00525,0.5137,7.87
227.12,15.54,49.996,20.75,141,1.59,1.19,0.78,2.13,2.31,0,None,0,0.00419,0.5138,6.28
230.98,15.59,50.054,20.16,120.9,0.66,1.19,0.75,1.56,2,0,None,0,0.00491,0.5139,7.36
228.06,15.68,50.018,20.88,224,1.78,0.77,0.99,2.18,2.77,0,None,0,0.00432,0.514,6.48
228.56,15.41,49.972,21.08,219.3,1.33,1.63,0.36,2.13,1.93,0,None,0,0.00446,0.5141,6.69
226.99,15.61,49.986,20.87,112.9,1.47,1.49,0.54,2.16,1.73,0,None,0,0.00484,0.5142,7.27
229.18,15.99,50.001,20.57,171.6,2.43,0.86,0.38,2.6,2.94,0,None,0,0.00321,0.5142,4.81
232.27,15.35,50.039,21.26,181,1.73,1.12,0.92,2.26,2.34,0,None,0,0.00568,0.5143,8.52
230.4,15.74,50.042,21.51,128.8,1.31,2,0.47,2.44,2.36,0,None,0,0.00482,0.5144,7.22
228.2,15.8,49.988,20.32,94.6,2.27,1.26,0.89,2.74,3.45,0,None,0,0.00451,0.5145,6.77
231.53,15.64,49.972,22.36,155.7,2.69,1.36,0.96,3.16,4.08,0,None,0,0.00556,0.5146,8.34
231.85,15.32,49.968,21.18,151,2.32,0.96,0.7,2.61,3.3,0,None,0,0.0054,0.5147,8.11
230.16,15.57,50.008,21.31,142.2,0.53,1.07,0.67,1.37,1.44,0,None,0,0.00185,0.5148,2.78
233.05,15.55,50.069,21.9,179.1,1.33,1.8,0.61,2.32,2.68,0,None,0,0.00777,0.5149,11.65
234.69,16.71,50.016,21.55,133.2,2.03,1.25,0.52,2.44,2.16,1,None,0,0.0063,0.5151,9.45
231.02,15.61,49.952,22.16,119,1.85,1.17,0.49,2.25,2.87,0,None,0,0.00531,0.5152,7.96
228.79,15.19,49.978,21.67,171.2,1.8,1.2,0.56,2.24,2.11,0,None,0,0.00411,0.5152,6.17
230.94,15.25,49.981,20.98,184.1,1.41,2.22,1.06,2.83,2.54,0,None,0,0.00438,0.5153,6.57
230.33,15.49,49.975,21.79,123.5,1.16,1.22,0.34,1.71,1.42,0,None,0,0.00316,0.5154,4.74
230.78,15.76,49.988,20.63,209.5,3.2,0.87,0.65,3.38,3.64,0,None,0,0.00447,0.5155,6.71
228.97,15.5,50.011,21.66,103.5,2.02,0.94,0.78,2.36,3,0,None,0,0.00358,0.5156,5.37
230.19,16.15,50.02,21.58,153.1,2.39,1.51,0.53,2.87,2.49,0,None,0,0.00402,0.5156,6.03
228.77,15.68,50.033,21.48,167.8,2,0.63,0.7,2.21,1.91,0,None,0,0.00465,0.5157,6.98
377.48,15.78,50.016,21.58,154.6,2.03,1.38,0.22,2.46,2.31,1,None,0,0.09943,0.5177,149.15
231.5,15.26,49.941,20.21,159.4,1.96,0.91,0.93,2.36,2.67,0,None,0,0.00626,0.5178,9.4
227.75,16.23,49.968,21.31,258.8,1.33,0.46,0.88,1.66,1.78,0,None,0,0.00471,0.5179,7.07
230.16,15.44,49.995,21.86,151.8,1.09,0.81,0.58,1.47,1.25,0,None,0,0.00182,0.518,2.73
187.5,16.16,50.004,28.38,173.6,6.21,2.47,0.38,6.69,6.83,0,Combined_Weather_Electrical,1,0.03463,0.5187,51.94
187.49,15.75,50.026,28.19,126.1,4.81,4.47,0.8,6.61,5.51,0,Combined_Weather_Electrical,1,0.03563,0.5194,53.44
186.75,16.14,50.001,26.72,118.9,5.28,3.18,0.31,6.17,7.57,0,Combined_Weather_Electrical,1,0.03445,0.5201,51.67
187.43,15.42,50.002,27.07,129.5,6.34,3.46,0.35,7.23,6.17,0,Combined_Weather_Electrical,1,0.03507,0.5208,52.6
187.67,15.54,50.007,26.55,180.7,5.03,3.1,0.59,5.93,6.14,0,Combined_Weather_Electrical,1,0.03389,0.5214,50.84
187.99,15.59,49.992,29.11,96.2,5.46,3.99,0.98,6.83,7.21,0,Combined_Weather_Electrical,1,0.03461,0.5221,51.91
189.21,15.74,50.003,25.94,94.4,4.96,1.71,0.76,5.31,5.65,0,Combined_Weather_Electrical,1,0.03204,0.5228,48.06
187.38,15.81,50.034,27.83,104.5,6.58,3.24,0.44,7.35,8.12,0,Combined_Weather_Electrical,1,0.03683,0.5235,55.25
187.17,16.15,49.997,28,125,7.79,3.42,0.18,8.51,9.79,0,Combined_Weather_Electrical,1,0.03656,0.5242,54.85
143.89,15.72,49.999,30.08,31.4,6.01,3.46,0.61,6.96,5.58,0,Combined_Weather_Electrical,1,0.06316,0.5255,94.74
145.16,15.72,49.999,27.69,47.9,5.69,4.2,0.66,7.1,5.79,0,Combined_Weather_Electrical,1,0.06249,0.5268,93.73
145.38,15.4,50.039,27.18,63.7,6.48,3.75,0.58,7.51,8.3,0,Combined_Weather_Electrical,1,0.06464,0.5281,96.96
144.57,15.87,49.967,29.82,50.1,6.06,2.39,1.05,6.6,5.88,0,Combined_Weather_Electrical,1,0.06398,0.5293,95.97
145.26,16.13,50.053,28.8,46.5,6.53,3.23,0.57,7.31,8.89,0,Combined_Weather_Electrical,1,0.06524,0.5306,97.86
177.6,15.68,49.965,22.54,72.4,1.66,1.55,0.03,2.27,2.53,0,Voltage_Sag,1,0.03821,0.5314,57.31
178.72,16.06,49.98,22.56,96,2.4,0.7,0.5,2.55,3.29,0,Voltage_Sag,1,0.03698,0.5321,55.47
231.37,15.89,50.022,22.28,188.5,1.49,1.44,0.71,2.19,2.55,0,None,0,0.0042,0.5322,6.3
231.35,15.94,50.031,23.07,297.7,2.36,0.67,0.7,2.55,2.15,0,None,0,0.00497,0.5323,7.46
230.18,16.45,49.958,23.09,303.4,2.09,1.51,0.56,2.64,2.34,0,None,0,0.00486,0.5324,7.29
228.44,16.4,49.967,21.09,238.6,1.49,1.63,0.51,2.26,1.86,0,None,0,0.00492,0.5325,7.38
229.08,15.95,50.008,23.57,230.1,2.02,0.93,0.1,2.22,2.6,0,None,0,0.00324,0.5326,4.86
230.89,15.72,50.07,21.23,274.1,2.78,1.69,0.62,3.31,2.86,0,None,0,0.00741,0.5327,11.12
232.96,33.95,50.037,23.42,279,2.05,0.57,0.52,2.19,2.48,1,None,0,0.00599,0.5329,8.98
229.49,15.23,49.993,23.53,205.3,2.05,1.64,0.66,2.71,2.92,0,None,0,0.00341,0.5329,5.12
163.5,15.97,49.927,21.79,67.9,2.2,1.78,0.72,2.92,3.26,0,Voltage_Sag,1,0.04991,0.5339,74.87
162.43,15.91,50.002,22.37,58.7,2.28,1.34,0.91,2.79,2.94,0,Voltage_Sag,1,0.04699,0.5349,70.48
161.98,16.54,50.011,21.85,81,1.8,1.12,0.36,2.15,1.74,0,Voltage_Sag,1,0.04706,0.5358,70.58
162.3,16.07,49.989,22.6,84.9,2.21,1.32,0.28,2.59,2.4,0,Voltage_Sag,1,0.04732,0.5367,70.98
160.8,15.93,49.974,22.56,60.6,1.37,0.96,0.46,1.73,2.15,0,Voltage_Sag,1,0.04814,0.5377,72.21
164.46,15.75,50.005,23.47,72.5,1.52,2.25,0.42,2.75,3.47,0,Voltage_Sag,1,0.04573,0.5386,68.6
226.65,15.79,49.972,23.93,200.3,1.6,0.97,0.39,1.91,1.62,0,None,0,0.0055,0.5387,8.25
229.6,15.53,50.056,24.03,220.7,2.28,1.73,0.96,3.02,3.85,0,None,0,0.00609,0.5389,9.13
228.23,16.09,50.046,22.5,281.1,2.1,0.9,0.64,2.37,2.69,0,None,0,0.0058,0.539,8.7
228.67,15.88,50.02,22.82,232.2,1.92,1.84,1.09,2.87,3.62,0,None,0,0.00473,0.5391,7.09
232.06,16.08,50.003,21.67,252,2.41,2,0.6,3.2,3.2,0,None,0,0.00468,0.5392,7.01
230.3,15.64,49.98,22.41,201.5,2.23,1.35,0.31,2.62,2.23,0,None,0,0.00381,0.5392,5.72
228.55,16.22,49.999,23.86,276.5,1.83,1.31,0.4,2.28,2.17,0,None,0,0.00326,0.5393,4.89
229.12,16.1,50.049,24.42,269.8,1.38,0.82,0.86,1.82,2.08,0,None,0,0.00485,0.5394,7.28
228.85,15.89,50.026,22.17,245,1.51,0.77,0.32,1.72,2.06,0,None,0,0.00377,0.5395,5.66
229.93,16.14,50.006,22.72,269.1,1.12,1.32,0.74,1.88,1.55,0,None,0,0.00223,0.5395,3.34
230.26,16.22,50.028,23.21,286.5,2.08,1.78,0.51,2.79,2.91,0,None,0,0.00435,0.5396,6.52
232.84,16.3,50.016,23.49,249.3,1.48,0.98,0.37,1.82,1.51,0,None,0,0.00449,0.5397,6.73
227.13,15.9,50.012,22.65,225.4,1.7,2.08,0.95,2.85,3.51,0,None,0,0.00532,0.5398,7.98
175.94,28.82,50.029,23.68,359.3,1.92,0.96,0.45,2.2,2.28,1,None,0,0.03892,0.5406,58.39
229.53,16.05,50.016,22.99,264.4,2.63,1.29,0.39,2.95,3.71,0,None,0,0.00404,0.5407,6.06
231.42,16.01,50.026,23.4,288.5,2.56,1.29,0.58,2.92,2.45,0,None,0,0.00514,0.5408,7.71
230.53,16.33,50.005,23.88,335.5,1.97,1.16,0.47,2.33,2.25,0,None,0,0.00292,0.5408,4.38
230.89,17.44,49.992,23.48,438.9,2.76,0.38,1.15,3.02,3.43,0,None,0,0.00397,0.5409,5.96
230.52,15.79,49.984,23.16,250.6,0.79,0.95,0.87,1.51,1.43,0,None,0,0.00267,0.541,4.01
228.6,16.27,49.98,23.46,321.1,3.13,1.28,0.45,3.41,4.16,0,None,0,0.00532,0.5411,7.98
231.82,16.07,49.952,23.51,277.5,2.42,1.16,0.48,2.72,3.52,0,None,0,0.00632,0.5412,9.47
157.17,16.14,49.973,23.32,141.2,2.06,1.45,0.1,2.52,2.37,0,Voltage_Sag,1,0.05139,0.5422,77.08
157.29,16.1,49.972,23.45,139,1.47,1.5,0.63,2.19,2.15,0,Voltage_Sag,1,0.05102,0.5432,76.53
157.65,16.31,49.985,24.97,132.4,1.74,1.1,0.41,2.1,2.69,0,Voltage_Sag,1,0.05005,0.5442,75.07
156.78,15.86,50.047,24.17,155.1,2.37,0.82,0.62,2.58,2.52,0,Voltage_Sag,1,0.05267,0.5453,79.01
157.87,16.43,49.995,23.52,128.3,2.38,1.82,0.11,3,3.23,0,Voltage_Sag,1,0.05028,0.5463,75.41
156.74,16.75,50.007,24.35,177.3,2.4,0.66,0.59,2.56,3.03,0,Voltage_Sag,1,0.0507,0.5473,76.05
229.67,16.01,50.008,23.56,327.4,1.56,0.96,1.02,2.1,2.14,0,None,0,0.00273,0.5474,4.09
229.99,15.84,50.048,24.8,344.9,1.44,0.86,0.61,1.79,1.76,0,None,0,0.00418,0.5474,6.26
229.96,16.07,49.983,24.19,312.2,2.12,1.5,0.41,2.63,2.75,0,None,0,0.00351,0.5475,5.27
229.22,16.3,49.993,23.85,319.1,2.46,1.73,0.59,3.07,3.65,0,None,0,0.00391,0.5476,5.86
232.45,17.28,49.997,24.33,348.1,2,1.13,0.58,2.37,2.27,0,None,0,0.00413,0.5477,6.19
230.44,16.37,50.034,22.75,292.9,2.89,1.29,1.15,3.37,3.28,0,None,0,0.00536,0.5478,8.04
